item ID,item Title,item price,href-url,user-agent
2724666007606,"
                  3 pcs Pants Hangers  S-Type Stainless Steel Multi Layers Jeans Hangers, Multi-Purpose Closet Storage Organizer for Pants Jeans Tie Scarf Towel Clothes, Space Saving Storage Rack
              ",71.00,https://egypt.souq.com/eg-ar/3-pcs-pants-hangers-s-type-stainless-steel-multi-layers-jeans-hangers-multi-purpose-closet-storage-organizer-for-pants-jeans-tie-scarf-towel-clothes-space-saving-storage-rack-38598376/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724680433894,"
                  منشر غسيل ستانلس ستيل متعدد الاستخدمات 3 طبقات
              ",365.70,https://egypt.souq.com/eg-ar/منشر-غسيل-ستانلس-ستيل-متعدد-الاستخدمات-3-طبقات-39957768/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
item ID,item Title,item price,href-url,user-agent
2724339783929,"
                  قرص صلب خارجي ماي باسبورت من ويسترن ديجيتال بسعة 1 تيرا، بمنفذ يو اس بي 3.0، برتقالي - WDBYNN0010BOR
              ",775.00,https://egypt.souq.com/eg-ar/قرص-صلب-خارجي-ماي-باسبورت-من-ويسترن-ديجيتال-بسعة-1-تيرا-بمنفذ-يو-اس-بي-3-0-برتقالي-wdbynn0010bor-11800570/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724286664326,"
                  سلم أن لفت - قميص الشد و التخسيس و التنحيف للرجال - مقاس XXL
              ",95.00,https://egypt.souq.com/eg-ar/سلم-أن-لفت-قميص-الشد-و-التخسيس-و-التنحيف-للرجال-مقاس-xxl-6639091/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724448713862,"
                  صدرية سيليكون للنساء
              ",44.99,https://egypt.souq.com/eg-ar/صدرية-سيليكون-للنساء-22585017/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724339784889,"
                  قرص صلب خارجي ماي باسبورت من ويسترن ديجيتال بسعة 2 تيرا، بمنفذ يو اس بي 3.0، ازرق - WDBYFT0020BBL
              ","2,200.00",https://egypt.souq.com/eg-ar/قرص-صلب-خارجي-ماي-باسبورت-من-ويسترن-ديجيتال-بسعة-2-تيرا-بمنفذ-يو-اس-بي-3-0-ازرق-wdbyft0020bbl-11800666/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724605824226,"
                  YaFex Adjustable Mini Octopus Cell Phone Tripod, Flexible Phone Tripod for Any Smartphone, iPhone, with Universal Clip
              ",130.00,https://egypt.souq.com/eg-ar/yafex-adjustable-mini-octopus-cell-phone-tripod-flexible-phone-tripod-for-any-smartphone-iphone-with-universal-clip-33458154/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724287769242,"
                  سلم أن لفت - قميص الشد و التخسيس و التنحيف للرجال - مقاس M
              ",83.79,https://egypt.souq.com/eg-ar/سلم-أن-لفت-قميص-الشد-و-التخسيس-و-التنحيف-للرجال-مقاس-m-6748528/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724335622550,"
                  جهاز المساج والتخسيس وشد الترهلات وإزالة السليوليد وتنعيم وإزالة الجلد الميت من القدمين ريلاكس اند سبين تون
              ",140.80,https://egypt.souq.com/eg-ar/جهاز-المساج-والتخسيس-وشد-الترهلات-وإزالة-السليوليد-وتنعيم-وإزالة-الجلد-الميت-من-القدمين-ريلاكس-اند-سبين-تون-11417741/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724288556292,"
                  بطاقة الذاكرة كينجستون 8 جيجا مايكرو اس دي اتش سي كلاس 4 مع ادابتر - SDC4/8GB
              ",80.00,https://egypt.souq.com/eg-ar/بطاقة-الذاكرة-كينجستون-8-جيجا-مايكرو-اس-دي-اتش-سي-كلاس-4-مع-ادابتر-sdc4-8gb-6826671/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724339469557,"
                  سيجيت باراكودا 2 تيرا بايت داخلية ساتا 6 جيجابايت / ثانية 64 ميجابايت 3.5 ""ديسكتوب هارد دريف -ST2000DM006
              ","1,090.00",https://egypt.souq.com/eg-ar/سيجيت-باراكودا-2-تيرا-بايت-داخلية-ساتا-6-جيجابايت-ثانية-64-ميجابايت-3-5-ديسكتوب-هارد-دريف-st2000dm006-11774273/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724466993697,"
                  فيفا 18 للبلاي ستيشن 4 من اليكترونيك ارتس
              ",699.00,https://egypt.souq.com/eg-ar/فيفا-18-للبلاي-ستيشن-4-من-اليكترونيك-ارتس-23950309/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724444967016,"
                  ماكينة الخياطة حجم صغير على ضوء مع دواسة لسهولة السيطرة القدم
              ",200.00,https://egypt.souq.com/eg-ar/ماكينة-الخياطة-حجم-صغير-على-ضوء-مع-دواسة-لسهولة-السيطرة-القدم-22276876/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724328781783,"
                  منشر غسيل ستانلس ستيل 3 طبقات
              ",335.00,https://egypt.souq.com/eg-ar/منشر-غسيل-ستانلس-ستيل-3-طبقات-10765562/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724275965397,"
                  سليم أند ليفت تي- شيرت تخسيس للرجال (أسود- L)
              ",120.00,https://egypt.souq.com/eg-ar/سليم-أند-ليفت-تي-شيرت-تخسيس-للرجال-أسود-l-5371262/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724341132777,"
                  خطافة تعليق الملابس ، بلاستيك - لون رمادي
              ",75.00,https://egypt.souq.com/eg-ar/خطافة-تعليق-الملابس-بلاستيك-لون-رمادي-11929220/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724327911426,"
                  عصا سيلفي يدوية مع بلوتوث لكاميرات ايفون جو برو من ينتنغ 1288
              ",92.99,https://egypt.souq.com/eg-ar/عصا-سيلفي-يدوية-مع-بلوتوث-لكاميرات-ايفون-جو-برو-من-ينتنغ-1288-10680059/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724287409384,"
                  خزنة على شكل كتاب مع قفل
              ",133.49,https://egypt.souq.com/eg-ar/خزنة-على-شكل-كتاب-مع-قفل-6712833/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724457431801,"
                  اخرى صدرية سيليكون للنساء
              ",73.32,https://egypt.souq.com/eg-ar/اخرى-صدرية-سيليكون-للنساء-23189488/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724336189205,"
                  باز يطير بالصوت والاضاءة
              ",110.00,https://egypt.souq.com/eg-ar/باز-يطير-بالصوت-والاضاءة-11460204/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724601527091,"
                  جزامة اربعة دور أرفف معدن جوانب بلاستك
              ",85.99,https://egypt.souq.com/eg-ar/جزامة-اربعة-دور-أرفف-معدن-جوانب-بلاستك-33160153/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724463467283,"
                  مكبس عمل البرجر استانلس ستيل
              ",45.00,https://egypt.souq.com/eg-ar/مكبس-عمل-البرجر-استانلس-ستيل-23633650/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724309366398,"
                  مقلاة تيفلون مزدوجة مانعة للالتصاق من ديسيني 36 سم - لون اسود
              ",413.40,https://egypt.souq.com/eg-ar/مقلاة-تيفلون-مزدوجة-مانعة-للالتصاق-من-ديسيني-36-سم-لون-اسود-8870707/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724295358513,"
                  شموع مضيئه ليد مع ريموت كنترول
              ",105.00,https://egypt.souq.com/eg-ar/شموع-مضيئه-ليد-مع-ريموت-كنترول-7488254/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724313202019,"
                  ممسحة الارضيات مع بخاخ لتلميع وتعقيم السيراميك والرخام القابلة للفك لسهولة التخزين
              ",144.99,https://egypt.souq.com/eg-ar/ممسحة-الارضيات-مع-بخاخ-لتلميع-وتعقيم-السيراميك-والرخام-القابلة-للفك-لسهولة-التخزين-9249896/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724273797914,"
                  بدلة الساونا مقاس XXL
              ",90.90,https://egypt.souq.com/eg-ar/بدلة-الساونا-مقاس-xxl-5160593/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724339784216,"
                  قرص صلب خارجي ماي باسبورت من ويسترن ديجيتال بسعة 1 تيرا، بمنفذ يو اس بي 3.0، ابيض - WDBYNN0010BWT
              ",775.00,https://egypt.souq.com/eg-ar/قرص-صلب-خارجي-ماي-باسبورت-من-ويسترن-ديجيتال-بسعة-1-تيرا-بمنفذ-يو-اس-بي-3-0-ابيض-wdbynn0010bwt-11800596/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724336955435,"
                  مجموعة مشغل ام بي 3 للسيارة 4 في 1 مع جهاز ارسال موجات اف ام بلوتوث، مع قابس مشغل ام بي 3، ومنفذ شاخن يو اس بي، مع شاشة ال اي دي
              ",67.00,https://egypt.souq.com/eg-ar/مجموعة-مشغل-ام-بي-3-للسيارة-4-في-1-مع-جهاز-ارسال-موجات-اف-ام-بلوتوث-مع-قابس-مشغل-ام-بي-3-ومنفذ-شاخن-يو-اس-بي-مع-شاشة-ال-اي-دي-11533201/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724442455430,"
                  ميزان مطبخ ديجيتال (10 كيلو )
              ",50.00,https://egypt.souq.com/eg-ar/ميزان-مطبخ-ديجيتال-10-كيلو-22039912/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724326472706,"
                  طارد الحشرات والفئران الالكترونى بالموجات فوق الصوتية لون أبيض رقم الصنف 495
              ",58.00,https://egypt.souq.com/eg-ar/طارد-الحشرات-والفئران-الالكترونى-بالموجات-فوق-الصوتية-لون-أبيض-رقم-الصنف-495-10541539/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724296399027,"
                  مج حرارى على شكل عدسة كانون
              ",75.89,https://egypt.souq.com/eg-ar/مج-حرارى-على-شكل-عدسة-كانون-7586773/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724341122938,"
                  طقم من 4 قطع من حافظات التوابل ومرطبان وموزعات الملح المنزلية المصنوعة من مادة الاكرليك
              ",63.00,https://egypt.souq.com/eg-ar/طقم-من-4-قطع-من-حافظات-التوابل-ومرطبان-وموزعات-الملح-المنزلية-المصنوعة-من-مادة-الاكرليك-11928288/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724337385071,"
                  جي 7مجموعة جهاز ارسال موجات اف ام ومشغل ام بي 3 للسيارات، مع منفذ يو اس بي وشاحن - لون رمادي
              ",74.85,https://egypt.souq.com/eg-ar/جي-7مجموعة-جهاز-ارسال-موجات-اف-ام-ومشغل-ام-بي-3-للسيارات-مع-منفذ-يو-اس-بي-وشاحن-لون-رمادي-11574728/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724444628542,"
                  استاند ومنظم الميكرويف متعدد الاستخدامات
              ",141.39,https://egypt.souq.com/eg-ar/استاند-ومنظم-الميكرويف-متعدد-الاستخدامات-22246628/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724339785640,"
                  قرص صلب خارجي محمول من ويسترن ديجيتال ماي باسبورت بسعة 2 تيرا - اصفر، WDBYFT0020BYL
              ","2,000.00",https://egypt.souq.com/eg-ar/قرص-صلب-خارجي-محمول-من-ويسترن-ديجيتال-ماي-باسبورت-بسعة-2-تيرا-اصفر-wdbyft0020byl-11800742/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724593394251,"
                  Pill Pro Weekly Pill Organizer
              ",54.99,https://egypt.souq.com/eg-ar/pill-pro-weekly-pill-organizer-32533781/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724393437561,"
                  ماكينه سن السكاكين والمقصات متعدده الرؤوس
              ",44.99,https://egypt.souq.com/eg-ar/ماكينه-سن-السكاكين-والمقصات-متعدده-الرؤوس-17145466/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724279606623,"
                  اباجورة ليد ستار ماستر
              ",43.50,https://egypt.souq.com/eg-ar/اباجورة-ليد-ستار-ماستر-5732554/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724448988598,"
                  منظم للحمام والمطبخ 4 دو متحرك
              ",160.00,https://egypt.souq.com/eg-ar/منظم-للحمام-والمطبخ-4-دو-متحرك-22607207/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724300059367,"
                  ذراع تحكم سوني لاسلكي دوال شوك 4 لجهاز بلاي ستيشن 4 - احمر
              ",799.00,https://egypt.souq.com/eg-ar/ذراع-تحكم-سوني-لاسلكي-دوال-شوك-4-لجهاز-بلاي-ستيشن-4-احمر-7964826/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724452770592,"
                  خزانة الادوية ، بولي بروبلين - لون رمادي
              ",59.98,https://egypt.souq.com/eg-ar/خزانة-الادوية-بولي-بروبلين-لون-رمادي-22856908/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724330952171,"
                  جي 7، مجموعة جهاز ارسال موجات اف ام ومشغل ام بي 3 لاسلكي بتقنية بلوتوث للسيارات، مع منفذ يو اس بي للشاحن، وقارئ بطاقات الذاكرة
              ",67.00,https://egypt.souq.com/eg-ar/جي-7-مجموعة-جهاز-ارسال-موجات-اف-ام-ومشغل-ام-بي-3-لاسلكي-بتقنية-بلوتوث-للسيارات-مع-منفذ-يو-اس-بي-للشاحن-وقارئ-بطاقات-الذاكرة-10970216/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724271743425,"
                  ميزان الكتروني للمطبخ حمولة 10 كجم
              ",50.91,https://egypt.souq.com/eg-ar/ميزان-الكتروني-للمطبخ-حمولة-10-كجم-4962044/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724289085302,"
                  خرطوم اكس هوز المتمدد المرن ‫(الطول 5-15 متر)
              ",91.00,https://egypt.souq.com/eg-ar/خرطوم-اكس-هوز-المتمدد-المرن-الطول-5-15-متر-6879099/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724324209229,"
                  جهاز استقبال وبث انترنت ووسائط متعددة، واي فاي من اني كاست
              ",155.00,https://egypt.souq.com/eg-ar/جهاز-استقبال-وبث-انترنت-ووسائط-متعددة-واي-فاي-من-اني-كاست-10323330/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724337775766,"
                  فلاش ميموري 16 جيجابايت يو اس بي 3.0 ديجيتال داتا ترافلر 50 من كينجستون، سرعة قراءة 30 ميجابايت/ ثانية وسرعة النسخ 5 ميجابايت/ ثانية
              ",69.90,https://egypt.souq.com/eg-ar/فلاش-ميموري-16-جيجابايت-يو-اس-بي-3-0-ديجيتال-داتا-ترافلر-50-من-كينجستون-سرعة-قراءة-30-ميجابايت-ثانية-وسرعة-النسخ-5-ميجابايت-ثانية-11612698/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724286704565,"
                  الة خياطة كهربائية صغيرة الحجم مناسبة في المنزل مزودة بمحول تيار من سارتوريلي
              ",196.99,https://egypt.souq.com/eg-ar/الة-خياطة-كهربائية-صغيرة-الحجم-مناسبة-في-المنزل-مزودة-بمحول-تيار-من-سارتوريلي-6643088/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724629969408,"
                  الاستشعار عن الطائرات الصفراء ذكي تعليق طائرات التحكم عن بعد الاستقراء الساخنة لعب الأطفال الشحن
              ",69.00,https://egypt.souq.com/eg-ar/الاستشعار-عن-الطائرات-الصفراء-ذكي-تعليق-طائرات-التحكم-عن-بعد-الاستقراء-الساخنة-لعب-الأطفال-الشحن-35752263/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724468518812,"
                  B071KW9GTT  اجهزة نزع الشعر للنساء
              ",62.00,https://egypt.souq.com/eg-ar/b071kw9gtt-اجهزة-نزع-الشعر-للنساء-24064913/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724284270475,"
                  حامل المنظفات المطور
              ",93.27,https://egypt.souq.com/eg-ar/حامل-المنظفات-المطور-6405752/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724272952925,"
                  عقلة باب
              ",138.00,https://egypt.souq.com/eg-ar/عقلة-باب-5081646/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724283870409,"
                  موزع العجين 900 مل  
              ",57.99,https://egypt.souq.com/eg-ar/موزع-العجين-900-مل-6367166/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724314873522,"
                  منظم و آداة تخزين المطبخ ، بلاستيك - لون رمادي
              ",78.55,https://egypt.souq.com/eg-ar/منظم-و-آداة-تخزين-المطبخ-بلاستيك-لون-رمادي-9415376/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724488463734,"
                  سلة المهملات من شركة اتاتش ايه تراش ، بلاستيك - لون ابيض
              ",74.99,https://egypt.souq.com/eg-ar/سلة-المهملات-من-شركة-اتاتش-ايه-تراش-بلاستيك-لون-ابيض-24843065/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724334236758,"
                  راس دوش استحمام علاجي مع فلتر حفظ المياه لتساقط الشعر وجفاف البشرة
              ",73.74,https://egypt.souq.com/eg-ar/راس-دوش-استحمام-علاجي-مع-فلتر-حفظ-المياه-لتساقط-الشعر-وجفاف-البشرة-11284862/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724298268956,"
                  ميزان مطبخ رقمي حمولة 7 كيلو
              ",50.00,https://egypt.souq.com/eg-ar/ميزان-مطبخ-رقمي-حمولة-7-كيلو-7786209/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724444790225,"
                  مشغل ام بي 3 عالمي للسيارة ويحتوي على بلوتوث وجهاز ارسال موجات اف ام، متوافق مع الهواتف الذكية، من كار جي7 - اسود
              ",64.00,https://egypt.souq.com/eg-ar/مشغل-ام-بي-3-عالمي-للسيارة-ويحتوي-على-بلوتوث-وجهاز-ارسال-موجات-اف-ام-متوافق-مع-الهواتف-الذكية-من-كار-جي7-اسود-22262525/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724292001788,"
                  ممسحة مع بخاخ لتلميع وتعقيم السيراميك والرخام السحرية
              ",128.95,https://egypt.souq.com/eg-ar/ممسحة-مع-بخاخ-لتلميع-وتعقيم-السيراميك-والرخام-السحرية-7163764/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724275893492,"
                  منظم (حامل) المكانس
              ",74.00,https://egypt.souq.com/eg-ar/منظم-حامل-المكانس-5364110/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724335549789,"
                  فيت  توتش بيوتي الة زالة الشعر للبشرة الحساسة 
              ",59.00,https://egypt.souq.com/eg-ar/فيت-توتش-بيوتي-الة-زالة-الشعر-للبشرة-الحساسة-11410934/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724666007606,"
                  3 pcs Pants Hangers  S-Type Stainless Steel Multi Layers Jeans Hangers, Multi-Purpose Closet Storage Organizer for Pants Jeans Tie Scarf Towel Clothes, Space Saving Storage Rack
              ",71.00,https://egypt.souq.com/eg-ar/3-pcs-pants-hangers-s-type-stainless-steel-multi-layers-jeans-hangers-multi-purpose-closet-storage-organizer-for-pants-jeans-tie-scarf-towel-clothes-space-saving-storage-rack-38598376/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724680433894,"
                  منشر غسيل ستانلس ستيل متعدد الاستخدمات 3 طبقات
              ",365.70,https://egypt.souq.com/eg-ar/منشر-غسيل-ستانلس-ستيل-متعدد-الاستخدمات-3-طبقات-39957768/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
item ID,item Title,item price,href-url,user-agent
2724339783929,"
                  قرص صلب خارجي ماي باسبورت من ويسترن ديجيتال بسعة 1 تيرا، بمنفذ يو اس بي 3.0، برتقالي - WDBYNN0010BOR
              ",775.00,https://egypt.souq.com/eg-ar/قرص-صلب-خارجي-ماي-باسبورت-من-ويسترن-ديجيتال-بسعة-1-تيرا-بمنفذ-يو-اس-بي-3-0-برتقالي-wdbynn0010bor-11800570/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724286664326,"
                  سلم أن لفت - قميص الشد و التخسيس و التنحيف للرجال - مقاس XXL
              ",95.00,https://egypt.souq.com/eg-ar/سلم-أن-لفت-قميص-الشد-و-التخسيس-و-التنحيف-للرجال-مقاس-xxl-6639091/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724448713862,"
                  صدرية سيليكون للنساء
              ",44.99,https://egypt.souq.com/eg-ar/صدرية-سيليكون-للنساء-22585017/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
2724339784889,"
                  قرص صلب خارجي ماي باسبورت من ويسترن ديجيتال بسعة 2 تيرا، بمنفذ يو اس بي 3.0، ازرق - WDBYFT0020BBL
              ","2,200.00",https://egypt.souq.com/eg-ar/قرص-صلب-خارجي-ماي-باسبورت-من-ويسترن-ديجيتال-بسعة-2-تيرا-بمنفذ-يو-اس-بي-3-0-ازرق-wdbyft0020bbl-11800666/i/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
